trade_id,attack,variant,decision,rationale,route_ready
SIM-0175,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0175,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0175,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0175,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0175,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0176,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0176,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0176,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0176,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0176,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0177,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0177,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0177,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0177,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0177,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0178,outside_scope_magic,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0178,outside_scope_magic,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0178,outside_scope_magic,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0178,outside_scope_magic,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0178,outside_scope_magic,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0179,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0179,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0179,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0179,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0179,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0180,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0180,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0180,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0180,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0180,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0181,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0181,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0181,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0181,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0181,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0182,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0182,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0182,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0182,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0182,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0183,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0183,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0183,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0183,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0183,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0184,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0184,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0184,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0184,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0184,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0185,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0185,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0185,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0185,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0185,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0186,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0186,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0186,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0186,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0186,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0187,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0187,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0187,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0187,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0187,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0188,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0188,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0188,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0188,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0188,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0189,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0189,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0189,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0189,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0189,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0190,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0190,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0190,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0190,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0190,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0191,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0191,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0191,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0191,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0191,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0192,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0192,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0192,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0192,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0192,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0193,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0193,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0193,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0193,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0193,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0194,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0194,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0194,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0194,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0194,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0195,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0195,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0195,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0195,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0195,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0196,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0196,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0196,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0196,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0196,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0197,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0197,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0197,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0197,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0197,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0198,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0198,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0198,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0198,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0198,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0199,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0199,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0199,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0199,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0199,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0200,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0200,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0200,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0200,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0200,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0201,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0201,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0201,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0201,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0201,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0202,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0202,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0202,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0202,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0202,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0203,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0203,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0203,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0203,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0203,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0204,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0204,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0204,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0204,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0204,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0205,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0205,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0205,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0205,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0205,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0206,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0206,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0206,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0206,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0206,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0207,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0207,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0207,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0207,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0207,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0208,spendability_missing_wall_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0208,spendability_missing_wall_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0208,spendability_missing_wall_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0208,spendability_missing_wall_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0208,spendability_missing_wall_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0209,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0209,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0209,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0209,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0209,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0210,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0210,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0210,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0210,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0210,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0211,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0211,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0211,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0211,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0211,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0212,manual_database_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0212,manual_database_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0212,manual_database_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0212,manual_database_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0212,manual_database_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0213,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0213,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0213,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0213,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0213,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0214,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0214,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0214,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0214,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0214,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0215,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0215,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0215,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0215,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0215,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0216,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0216,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0216,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0216,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0216,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0217,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0217,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0217,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0217,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0217,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0218,spendability_missing_wall_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0218,spendability_missing_wall_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0218,spendability_missing_wall_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0218,spendability_missing_wall_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0218,spendability_missing_wall_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0219,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0219,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0219,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0219,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0219,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0220,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0220,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0220,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0220,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0220,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0221,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0221,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0221,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0221,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0221,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0222,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0222,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0222,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0222,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0222,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0223,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0223,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0223,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0223,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0223,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0224,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0224,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0224,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0224,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0224,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0225,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0225,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0225,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0225,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0225,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0226,bond_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0226,bond_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0226,bond_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0226,bond_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0226,bond_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0227,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0227,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0227,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0227,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0227,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0228,missing_inventory_lock,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0228,missing_inventory_lock,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0228,missing_inventory_lock,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0228,missing_inventory_lock,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0228,missing_inventory_lock,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0229,claim_missing_buyer_arrival,strict_boundary_buyer,escalate,judgment required under policy,True
SIM-0229,claim_missing_buyer_arrival,convenience_first_buyer,escalate,judgment required under policy,True
SIM-0229,claim_missing_buyer_arrival,seller_friendly_market_maker,escalate,judgment required under policy,True
SIM-0229,claim_missing_buyer_arrival,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,True
SIM-0229,claim_missing_buyer_arrival,arbiter_policy_agent,escalate_with_matrix_row,arbiter names missing evidence under policy,True
SIM-0230,outside_scope_magic,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0230,outside_scope_magic,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
